#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Magnetometer Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H0>16-Sec Level 2 Data
#     DESCRIPTOR                      MAG>ACE Magnetic Field Instrument
#     DATA_VERSION                    7
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2026029
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            MAG - ACE Magnetic Field Experiment
#                                     References: http://www.srl.caltech.edu/ACE/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 9/7/01
#                                     12/04/02: Fixed description of Epoch time variable.
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 ac_h0_mfi_00000000_v01
#     LOGICAL_SOURCE                  AC_H0_MFI
#     LOGICAL_SOURCE_DESCRIPTION      H0 - ACE Magnetic Field 16-Second Level 2 Data
#     PI_NAME                         N. Ness
#     PI_AFFILIATION                  Bartol Research Institute
#     MISSION_GROUP                   ACE
#                                     !___Interplanetary Data near 1 AU
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     TIME_RESOLUTION                 16 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, N. Ness of Bartol Research
#                                     Institute
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     ALT_LOGICAL_SOURCE              ACE_MAG_Solar-Wind-Magnetic-Field-Level2-H0_16sec_cdf
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/MAG/L2/PT16S
#     DOI                             https://doi.org/10.48322/e0dc-0h53
#     CDAWEB_PARENTS                  ac_h0_mfi_00000000_v01
#                                     ac_h0_mfi_20260118_v07, ac_h0_mfi_20260119_v07
#                                     ac_h0_mfi_20260120_v07, ac_h0_mfi_20260121_v07
#                                     ac_h0_mfi_20260122_v07
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. B-field magnitude
#  3. Magnetic Field Vector in GSE Cartesian coordinates (16 sec)
#  4. Magnetic field vector in GSM coordinates (16 sec)
#
EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,<|B|>__nT,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT,BX_(GSM)_(@_x_component_)_nT,BY_(GSM)_(@_y_component_)_nT,BZ_(GSM)_(@_z_component_)_nT
2026-01-19T03:53:56.000Z,7.56400,-6.87700,2.69900,-1.62400,-6.87700,3.02900,-0.862000
2026-01-19T03:54:12.000Z,7.58000,-6.87900,2.72000,-1.64800,-6.87900,3.05500,-0.880000
2026-01-19T03:54:28.000Z,7.51100,-6.80400,2.79800,-1.50800,-6.80400,3.09500,-0.726000
2026-01-19T03:54:44.000Z,7.57200,-6.87700,2.84800,-1.37900,-6.87700,3.10900,-0.588000
2026-01-19T03:55:00.000Z,7.57600,-6.95200,2.83900,-0.989000,-6.95200,2.99900,-0.215000
2026-01-19T03:55:16.000Z,7.62000,-6.92600,2.78800,-1.49600,-6.92600,3.08100,-0.718000
2026-01-19T03:55:32.000Z,7.57500,-6.95300,2.68800,-1.24300,-6.95300,2.91800,-0.501000
2026-01-19T03:55:48.000Z,7.46500,-6.90800,2.68300,-0.889000,-6.90800,2.82200,-0.161000
2026-01-19T03:56:04.000Z,7.54000,-6.96100,2.72700,-0.971000,-6.96100,2.88600,-0.229000
2026-01-19T03:56:20.000Z,7.53000,-7.01500,2.56800,-0.940000,-7.01500,2.72400,-0.241000
2026-01-19T03:56:36.000Z,7.54300,-6.98400,2.65600,-1.02800,-6.98400,2.83200,-0.304000
2026-01-19T03:56:52.000Z,7.50200,-6.85700,2.77300,-1.24700,-6.85700,3.00200,-0.486000
2026-01-19T03:57:08.000Z,7.42200,-6.84100,2.61500,-1.20100,-6.84100,2.83700,-0.483000
2026-01-19T03:57:24.000Z,7.47400,-6.84600,2.65900,-1.37700,-6.84600,2.92500,-0.642000
2026-01-19T03:57:40.000Z,7.51000,-6.79600,2.85300,-1.43100,-6.79600,3.12600,-0.645000
2026-01-19T03:57:56.000Z,7.49800,-6.79800,2.75700,-1.53600,-6.79800,3.06000,-0.771000
2026-01-19T03:58:12.000Z,7.55200,-6.90000,2.70500,-1.44400,-6.90000,2.98600,-0.696000
2026-01-19T03:58:28.000Z,7.51600,-6.83000,2.77600,-1.45200,-6.83000,3.05600,-0.686000
2026-01-19T03:58:44.000Z,7.48000,-6.83400,2.75800,-1.27500,-6.83400,2.99300,-0.521000
2026-01-19T03:59:00.000Z,7.42000,-6.78400,2.75500,-1.18100,-6.78400,2.96600,-0.432000
2026-01-19T03:59:16.000Z,7.40600,-6.84900,2.55900,-1.16400,-6.84900,2.77200,-0.466000
2026-01-19T03:59:32.000Z,7.40800,-6.78900,2.75400,-1.08500,-6.78900,2.94000,-0.340000
2026-01-19T03:59:48.000Z,7.39900,-6.85700,2.59500,-0.983000,-6.85700,2.76000,-0.283000
2026-01-19T04:00:04.000Z,7.42400,-6.94800,2.44200,-0.894000,-6.94800,2.59000,-0.237000
2026-01-19T04:00:20.000Z,7.42900,-6.90300,2.62000,-0.786000,-6.90300,2.73400,-0.0870000
2026-01-19T04:00:36.000Z,7.53400,-6.90500,2.78600,-1.14000,-6.90500,2.98500,-0.387000
2026-01-19T04:00:52.000Z,7.51200,-6.96500,2.66100,-0.890000,-6.96500,2.80000,-0.178000
2026-01-19T04:01:08.000Z,7.66700,-7.09500,2.79700,-0.777000,-7.09500,2.90200,-0.0350000
2026-01-19T04:01:24.000Z,7.65200,-7.21100,2.49800,-0.537000,-7.21100,2.55300,0.120000
2026-01-19T04:01:40.000Z,7.65600,-7.15200,2.60200,-0.813000,-7.15200,2.72300,-0.120000
2026-01-19T04:01:56.000Z,7.68500,-7.20800,2.59600,-0.593000,-7.20800,2.66100,0.0900000
2026-01-19T04:02:12.000Z,7.62000,-7.22100,2.35800,-0.586000,-7.22100,2.42900,0.0350000
2026-01-19T04:02:28.000Z,7.58900,-7.24700,2.21000,-0.393000,-7.24700,2.23700,0.183000
2026-01-19T04:02:44.000Z,7.69300,-7.23700,2.48900,-0.774000,-7.23700,2.60400,-0.114000
2026-01-19T04:03:00.000Z,7.70900,-7.27400,2.41100,-0.832000,-7.27400,2.54400,-0.191000
2026-01-19T04:03:16.000Z,7.64300,-7.22700,2.29200,-0.961000,-7.22700,2.46200,-0.346000
2026-01-19T04:03:32.000Z,7.62400,-7.26200,2.14200,-0.881000,-7.26200,2.29600,-0.307000
2026-01-19T04:03:48.000Z,7.63100,-7.29400,2.12600,-0.698000,-7.29400,2.23400,-0.135000
2026-01-19T04:04:04.000Z,7.63300,-7.28200,2.21000,-0.584000,-7.28200,2.28600,-0.00300000
2026-01-19T04:04:20.000Z,7.59900,-7.22500,2.20400,-0.813000,-7.22500,2.33800,-0.227000
2026-01-19T04:04:36.000Z,7.62200,-7.20400,2.33100,-0.875000,-7.20400,2.47600,-0.256000
2026-01-19T04:04:52.000Z,7.63400,-7.21600,2.29500,-0.965000,-7.21600,2.46500,-0.353000
2026-01-19T04:05:08.000Z,7.68000,-7.22200,2.42300,-0.948000,-7.22200,2.58400,-0.304000
2026-01-19T04:05:24.000Z,7.64600,-7.18600,2.13900,-1.49200,-7.18600,2.44700,-0.902000
2026-01-19T04:05:40.000Z,7.56000,-7.09700,2.28000,-1.25100,-7.09700,2.52200,-0.634000
2026-01-19T04:05:56.000Z,7.61900,-7.09500,2.59800,-0.956000,-7.09500,2.75500,-0.269000
2026-01-19T04:06:12.000Z,7.62800,-7.14400,2.25700,-1.42400,-7.14400,2.54300,-0.809000
2026-01-19T04:06:28.000Z,7.66800,-7.04300,2.44700,-1.78100,-7.04300,2.81700,-1.10700
2026-01-19T04:06:44.000Z,7.64400,-6.97500,2.43600,-1.94300,-6.97500,2.84700,-1.26700
2026-01-19T04:07:00.000Z,7.62400,-6.60900,3.46400,-0.0680000,-6.60900,3.37000,0.807000
2026-01-19T04:07:16.000Z,7.65600,-5.95400,4.47300,1.77200,-5.95400,3.88300,2.84000
2026-01-19T04:07:32.000Z,7.59000,-5.95500,4.41100,1.62900,-5.95500,3.86000,2.68500
2026-01-19T04:07:48.000Z,7.57100,-6.11000,4.19600,1.53500,-6.11000,3.67600,2.54000
2026-01-19T04:08:04.000Z,7.67500,-5.86500,4.71700,1.48900,-5.86500,4.19200,2.62500
2026-01-19T04:08:20.000Z,7.69800,-6.09600,4.40700,1.61500,-6.09600,3.86100,2.66800
2026-01-19T04:08:36.000Z,7.60500,-6.18600,4.14500,1.53500,-6.18600,3.62800,2.52400
2026-01-19T04:08:52.000Z,7.60400,-6.43100,3.88100,1.17400,-6.43100,3.46300,2.10800
2026-01-19T04:09:08.000Z,7.61500,-6.48000,3.81800,1.16200,-6.48000,3.40600,2.08000
2026-01-19T04:09:24.000Z,7.59000,-6.50500,3.56600,1.57800,-6.50500,3.05900,2.42000
2026-01-19T04:09:40.000Z,7.71100,-6.52600,3.92700,1.17100,-6.52600,3.51000,2.11500
2026-01-19T04:09:56.000Z,7.65100,-6.56400,3.59300,1.57000,-6.56400,3.08800,2.41700
2026-01-19T04:10:12.000Z,7.71800,-6.54400,3.50400,2.07700,-6.54400,2.87500,2.88500
2026-01-19T04:10:28.000Z,7.75200,-6.68300,3.42400,1.92000,-6.68300,2.83700,2.71200
2026-01-19T04:10:44.000Z,7.71200,-6.48400,3.64500,2.01200,-6.48400,3.03000,2.85700
2026-01-19T04:11:00.000Z,7.66800,-6.51900,3.41200,2.13600,-6.51900,2.77400,2.91800
2026-01-19T04:11:16.000Z,7.64100,-6.36900,3.75900,1.91600,-6.36900,3.16500,2.79100
2026-01-19T04:11:32.000Z,7.59000,-6.36200,3.68100,1.89000,-6.36200,3.09700,2.74500
2026-01-19T04:11:48.000Z,7.67900,-6.47800,3.67200,1.87400,-6.47800,3.09200,2.72700
2026-01-19T04:12:04.000Z,7.67600,-6.44500,3.68400,1.95200,-6.44500,3.08400,2.80400
2026-01-19T04:12:20.000Z,7.62800,-6.44700,3.60000,1.90600,-6.44700,3.01500,2.73800
2026-01-19T04:12:36.000Z,7.58100,-6.37800,3.66200,1.83300,-6.37800,3.09400,2.68200
2026-01-19T04:12:52.000Z,7.57700,-6.47600,3.53600,1.71800,-6.47600,3.00100,2.53900
2026-01-19T04:13:08.000Z,7.61800,-6.50900,3.64900,1.52100,-6.50900,3.16000,2.37500
2026-01-19T04:13:24.000Z,7.63200,-6.47300,3.73700,1.52800,-6.47300,3.24400,2.40300
2026-01-19T04:13:40.000Z,7.71000,-6.68900,3.55700,1.41600,-6.68900,3.09700,2.25000
2026-01-19T04:13:56.000Z,7.62700,-6.70100,3.36400,1.38400,-6.70100,2.91900,2.17000
2026-01-19T04:14:12.000Z,7.71300,-6.55500,3.78900,1.45200,-6.55500,3.31500,2.34100
2026-01-19T04:14:28.000Z,7.66800,-6.54100,3.73000,1.43500,-6.54100,3.26200,2.30900
2026-01-19T04:14:44.000Z,7.66300,-6.51800,3.76500,1.41700,-6.51800,3.30100,2.29900
2026-01-19T04:15:00.000Z,7.65700,-6.36700,4.01200,1.39500,-6.36700,3.54600,2.33800
2026-01-19T04:15:16.000Z,7.68000,-6.47800,3.90400,1.30800,-6.47800,3.46300,2.22700
2026-01-19T04:15:32.000Z,7.70500,-6.26200,4.40400,0.844000,-6.26200,4.06300,1.89900
2026-01-19T04:15:48.000Z,7.64800,-6.58500,3.65300,1.19100,-6.58500,3.25000,2.05000
2026-01-19T04:16:04.000Z,7.65500,-6.73400,3.36700,1.33700,-6.73400,2.93600,2.12100
2026-01-19T04:16:20.000Z,7.61300,-6.68700,3.41200,1.19100,-6.68700,3.01600,1.99000
2026-01-19T04:16:36.000Z,7.54600,-6.67700,3.29500,1.15000,-6.67700,2.91400,1.92100
2026-01-19T04:16:52.000Z,7.62500,-6.57500,3.75300,0.862000,-6.57500,3.42800,1.75300
2026-01-19T04:17:08.000Z,7.59900,-6.77900,3.29100,0.960000,-6.77900,2.95700,1.73400
2026-01-19T04:17:24.000Z,7.58700,-6.74200,3.36500,0.876000,-6.74200,3.05000,1.67000
2026-01-19T04:17:40.000Z,7.59100,-6.60900,3.48400,1.05500,-6.60900,3.12200,1.87300
2026-01-19T04:17:56.000Z,7.64900,-6.03700,4.69100,-0.0720000,-6.03700,4.56700,1.07300
2026-01-19T04:18:12.000Z,7.64800,-6.23100,4.32700,0.330000,-6.23100,4.11700,1.37300
2026-01-19T04:18:28.000Z,7.66300,-6.16500,4.51700,0.253000,-6.16500,4.31900,1.34400
2026-01-19T04:18:44.000Z,7.66600,-5.97500,4.76000,-0.0550000,-5.97500,4.63100,1.10300
2026-01-19T04:19:00.000Z,7.59600,-6.58600,3.18900,1.02400,-6.58600,2.84500,1.76800
2026-01-19T04:19:16.000Z,7.56000,-6.99800,0.859000,2.72000,-6.99800,0.174000,2.84700
2026-01-19T04:19:32.000Z,7.53500,-7.00700,0.595000,2.69700,-7.00700,-0.0760000,2.76000
2026-01-19T04:19:48.000Z,7.66100,-7.03800,-0.259000,3.00400,-7.03800,-0.979000,2.85200
2026-01-19T04:20:04.000Z,7.63400,-6.88200,-0.471000,3.26300,-6.88200,-1.24700,3.05200
2026-01-19T04:20:20.000Z,7.59200,-7.02600,-0.160000,2.86800,-7.02600,-0.849000,2.74400
2026-01-19T04:20:36.000Z,7.56700,-6.88900,-0.113000,3.12300,-6.88900,-0.864000,3.00300
2026-01-19T04:20:52.000Z,7.53300,-6.90000,-0.0470000,3.01600,-6.90000,-0.774000,2.91600
2026-01-19T04:21:08.000Z,7.59100,-6.99900,0.0600000,2.91400,-6.99900,-0.644000,2.84300
2026-01-19T04:21:24.000Z,7.53900,-6.93500,-0.239000,2.87700,-6.93500,-0.926000,2.73500
2026-01-19T04:21:40.000Z,7.53400,-7.05400,0.707000,2.43100,-7.05400,0.101000,2.53000
2026-01-19T04:21:56.000Z,7.45600,-7.15100,0.710000,1.97400,-7.15100,0.214000,2.08700
2026-01-19T04:22:12.000Z,7.44800,-7.09300,0.632000,2.16500,-7.09300,0.0930000,2.25400
2026-01-19T04:22:28.000Z,7.43500,-7.13200,1.56100,1.35800,-7.13200,1.18900,1.69300
2026-01-19T04:22:44.000Z,7.45200,-7.19900,0.885000,1.67900,-7.19900,0.456000,1.84200
2026-01-19T04:23:00.000Z,7.40800,-7.21800,0.497000,1.58300,-7.21800,0.103000,1.65600
2026-01-19T04:23:16.000Z,7.49800,-7.31000,0.561000,1.56500,-7.31000,0.170000,1.65400
2026-01-19T04:23:32.000Z,7.44000,-7.30400,0.415000,1.34500,-7.30400,0.0810000,1.40500
2026-01-19T04:23:48.000Z,7.44600,-7.36500,0.418000,1.00500,-7.36500,0.166000,1.07600
2026-01-19T04:24:04.000Z,7.43600,-7.34300,0.724000,0.921000,-7.34300,0.483000,1.06700
2026-01-19T04:24:20.000Z,7.39200,-7.31300,0.582000,0.897000,-7.31300,0.351000,1.01000
2026-01-19T04:24:36.000Z,7.39000,-7.30700,0.776000,0.785000,-7.30700,0.567000,0.947000
2026-01-19T04:24:52.000Z,7.40500,-7.28900,1.22300,0.374000,-7.28900,1.09800,0.655000
2026-01-19T04:25:08.000Z,7.37500,-7.15200,1.21800,1.14400,-7.15200,0.911000,1.40100
2026-01-19T04:25:24.000Z,7.41800,-7.17400,0.903000,1.64100,-7.17400,0.487000,1.80800
2026-01-19T04:25:40.000Z,7.41000,-7.21300,1.02300,1.34900,-7.21300,0.673000,1.55400
2026-01-19T04:25:56.000Z,7.34000,-7.16600,1.26800,0.953000,-7.16600,1.00500,1.22700
2026-01-19T04:26:12.000Z,7.30000,-7.14900,1.14800,0.909000,-7.14900,0.900000,1.15500
2026-01-19T04:26:28.000Z,7.48000,-7.32200,0.898000,1.23300,-7.32200,0.580000,1.41100
2026-01-19T04:26:44.000Z,7.46600,-7.35500,0.613000,1.11600,-7.35500,0.331000,1.22900
2026-01-19T04:27:00.000Z,7.42500,-7.34200,0.500000,0.976000,-7.34200,0.255000,1.06600
2026-01-19T04:27:16.000Z,7.37200,-7.28200,0.624000,0.954000,-7.28200,0.381000,1.07400
2026-01-19T04:27:32.000Z,7.36100,-7.26500,0.179000,1.15600,-7.26500,-0.100000,1.16600
2026-01-19T04:27:48.000Z,7.30800,-7.19800,0.196000,1.24300,-7.19800,-0.103000,1.25400
2026-01-19T04:28:04.000Z,7.28000,-7.14000,0.306000,1.38200,-7.14000,-0.0290000,1.41500
2026-01-19T04:28:20.000Z,7.27200,-7.16700,0.215000,1.18600,-7.16700,-0.0710000,1.20400
2026-01-19T04:28:36.000Z,7.31900,-7.28400,-0.00400000,0.705000,-7.28400,-0.170000,0.684000
2026-01-19T04:28:52.000Z,7.32600,-7.26000,-0.00200000,0.954000,-7.26000,-0.226000,0.927000
2026-01-19T04:29:08.000Z,7.30600,-7.29000,-0.310000,0.365000,-7.29000,-0.388000,0.282000
2026-01-19T04:29:24.000Z,7.37700,-7.36700,-0.247000,0.260000,-7.36700,-0.301000,0.195000
2026-01-19T04:29:40.000Z,7.35800,-7.34200,-0.146000,0.437000,-7.34200,-0.245000,0.391000
2026-01-19T04:29:56.000Z,7.41000,-7.37000,-0.0980000,0.752000,-7.37000,-0.272000,0.708000
2026-01-19T04:30:12.000Z,7.30300,-7.27300,-0.0340000,0.661000,-7.27300,-0.188000,0.635000
2026-01-19T04:30:28.000Z,7.36000,-7.32100,-0.0310000,0.747000,-7.32100,-0.205000,0.719000
2026-01-19T04:30:44.000Z,7.35600,-7.32700,-0.104000,0.641000,-7.32700,-0.251000,0.599000
2026-01-19T04:31:00.000Z,7.35300,-7.31100,-0.179000,0.762000,-7.31100,-0.352000,0.699000
2026-01-19T04:31:16.000Z,7.39600,-7.30200,-0.181000,1.15700,-7.30200,-0.446000,1.08300
2026-01-19T04:31:32.000Z,7.38800,-7.29700,-0.326000,1.10300,-7.29700,-0.575000,0.996000
2026-01-19T04:31:48.000Z,7.44000,-7.33400,-0.208000,1.22600,-7.33400,-0.488000,1.14300
2026-01-19T04:32:04.000Z,7.44200,-7.33900,-0.189000,1.21600,-7.33900,-0.467000,1.13800
2026-01-19T04:32:20.000Z,7.36400,-7.25900,-0.266000,1.20700,-7.25900,-0.540000,1.11100
2026-01-19T04:32:36.000Z,7.40800,-7.28300,-0.232000,1.33300,-7.28300,-0.536000,1.24200
2026-01-19T04:32:52.000Z,7.47800,-7.35100,-0.309000,1.33500,-7.35100,-0.611000,1.22700
2026-01-19T04:33:08.000Z,7.42100,-7.30300,-0.309000,1.27700,-7.30300,-0.597000,1.17000
2026-01-19T04:33:24.000Z,7.41900,-7.29000,-0.327000,1.33200,-7.29000,-0.627000,1.22000
2026-01-19T04:33:40.000Z,7.43800,-7.32500,-0.448000,1.20700,-7.32500,-0.715000,1.07000
2026-01-19T04:33:56.000Z,7.42700,-7.33500,-0.403000,1.08200,-7.33500,-0.642000,0.959000
2026-01-19T04:34:12.000Z,7.35700,-7.26700,-0.353000,1.07300,-7.26700,-0.591000,0.962000
2026-01-19T04:34:28.000Z,7.31200,-7.15900,-0.792000,1.25700,-7.15900,-1.06100,1.04000
2026-01-19T04:34:44.000Z,7.37600,-7.22000,-0.735000,1.30900,-7.22000,-1.01700,1.10400
2026-01-19T04:35:00.000Z,7.43600,-7.30200,-0.629000,1.25500,-7.30200,-0.902000,1.07600
2026-01-19T04:35:16.000Z,7.42000,-7.31800,-0.525000,1.10000,-7.31800,-0.765000,0.949000
2026-01-19T04:35:32.000Z,7.41300,-7.34900,-0.344000,0.897000,-7.34900,-0.542000,0.794000
2026-01-19T04:35:48.000Z,7.41600,-7.34900,-0.364000,0.905000,-7.34900,-0.562000,0.797000
2026-01-19T04:36:04.000Z,7.41300,-7.29900,-0.653000,1.11200,-7.29900,-0.891000,0.932000
2026-01-19T04:36:20.000Z,7.41000,-7.29700,-0.398000,1.22200,-7.29700,-0.668000,1.09800
2026-01-19T04:36:36.000Z,7.42800,-7.31000,-0.264000,1.28700,-7.31000,-0.553000,1.19200
2026-01-19T04:36:52.000Z,7.36700,-7.24800,-0.292000,1.27800,-7.24800,-0.577000,1.17700
2026-01-19T04:37:08.000Z,7.35000,-7.22900,-0.256000,1.28700,-7.22900,-0.544000,1.19400
2026-01-19T04:37:24.000Z,7.38100,-7.27900,-0.248000,1.18200,-7.27900,-0.512000,1.09400
2026-01-19T04:37:40.000Z,7.37600,-7.31800,-0.276000,0.868000,-7.31800,-0.467000,0.782000
2026-01-19T04:37:56.000Z,7.35000,-7.29700,-0.233000,0.838000,-7.29700,-0.418000,0.763000
2026-01-19T04:38:12.000Z,7.35700,-7.28500,-0.252000,0.987000,-7.28500,-0.471000,0.904000
2026-01-19T04:38:28.000Z,7.40800,-7.29000,-0.267000,1.28700,-7.29000,-0.553000,1.19200
2026-01-19T04:38:44.000Z,7.42300,-7.31100,-0.126000,1.26200,-7.31100,-0.410000,1.20000
2026-01-19T04:39:00.000Z,7.42000,-7.30900,-0.0620000,1.26800,-7.30900,-0.349000,1.22100
2026-01-19T04:39:16.000Z,7.45600,-7.33100,-0.120000,1.35100,-7.33100,-0.424000,1.28800
2026-01-19T04:39:32.000Z,7.47900,-7.34700,-0.103000,1.38000,-7.34700,-0.414000,1.32000
2026-01-19T04:39:48.000Z,7.44100,-7.25200,-0.0670000,1.57400,-7.25200,-0.423000,1.51800
2026-01-19T04:40:04.000Z,7.42400,-7.19400,-0.638000,1.71200,-7.19400,-1.00900,1.52300
2026-01-19T04:40:20.000Z,7.45100,-7.23000,-0.286000,1.75900,-7.23000,-0.677000,1.64800
2026-01-19T04:40:36.000Z,7.39300,-7.12900,-0.565000,1.86700,-7.12900,-0.973000,1.69100
2026-01-19T04:40:52.000Z,7.34400,-7.03300,-0.787000,1.95500,-7.03300,-1.20900,1.72600
2026-01-19T04:41:08.000Z,7.37900,-7.02000,-0.704000,2.13300,-7.02000,-1.16800,1.91800
2026-01-19T04:41:24.000Z,7.40800,-6.17500,1.88700,3.59800,-6.17500,1.02600,3.93100
2026-01-19T04:41:40.000Z,7.41500,-5.83600,2.43100,3.85700,-5.83600,1.49800,4.30600
2026-01-19T04:41:56.000Z,7.54800,-6.17200,1.97400,3.85000,-6.17200,1.05600,4.19600
2026-01-19T04:42:12.000Z,7.48500,-6.88500,0.727000,2.62100,-6.88500,0.118000,2.71700
2026-01-19T04:42:28.000Z,7.56600,-7.36000,0.177000,1.73400,-7.36000,-0.218000,1.72900
2026-01-19T04:42:44.000Z,7.51600,-7.29100,-0.130000,1.81200,-7.29100,-0.533000,1.73600
2026-01-19T04:43:00.000Z,7.62100,-7.37400,0.132000,1.90500,-7.37400,-0.299000,1.88600
2026-01-19T04:43:16.000Z,7.51000,-7.28000,0.155000,1.81200,-7.28000,-0.255000,1.80100
2026-01-19T04:43:32.000Z,7.65100,-7.46500,0.391000,1.62700,-7.46500,0.0170000,1.67300
2026-01-19T04:43:48.000Z,7.66200,-7.41600,0.588000,1.80900,-7.41600,0.168000,1.89400
2026-01-19T04:44:04.000Z,7.50300,-7.22900,1.14100,1.64200,-7.22900,0.745000,1.85600
2026-01-19T04:44:20.000Z,7.49700,-7.19800,0.890000,1.87700,-7.19800,0.448000,2.02900
2026-01-19T04:44:36.000Z,7.50100,-6.97700,0.726000,2.58300,-6.97700,0.131000,2.67900
2026-01-19T04:44:52.000Z,7.55100,-7.07500,0.918000,2.45400,-7.07500,0.347000,2.59600
2026-01-19T04:45:08.000Z,7.55700,-7.11700,0.876000,2.37500,-7.11700,0.325000,2.51000
2026-01-19T04:45:24.000Z,7.55000,-6.89200,0.506000,2.90500,-6.89200,-0.154000,2.94500
2026-01-19T04:45:40.000Z,7.53600,-5.88800,0.0150000,4.68700,-5.88800,-1.02800,4.57300
2026-01-19T04:45:56.000Z,7.49600,-5.93600,0.520000,4.54300,-5.93600,-0.503000,4.54500
2026-01-19T04:46:12.000Z,7.53800,-6.22100,0.200000,4.23300,-6.22100,-0.745000,4.17200
2026-01-19T04:46:28.000Z,7.55000,-6.71300,0.696000,3.37700,-6.71300,-0.0710000,3.44800
2026-01-19T04:46:44.000Z,7.49800,-6.30800,0.140000,4.03600,-6.30800,-0.758000,3.96700
2026-01-19T04:47:00.000Z,7.53000,-5.88600,-0.349000,4.67200,-5.88600,-1.37500,4.47900
2026-01-19T04:47:16.000Z,7.43800,-5.89200,-0.0680000,4.53000,-5.89200,-1.06900,4.40300
2026-01-19T04:47:32.000Z,7.47300,-6.12700,0.186000,4.27100,-6.12700,-0.763000,4.20600
2026-01-19T04:47:48.000Z,7.53700,-6.04700,0.154000,4.46900,-6.04700,-0.837000,4.39300
2026-01-19T04:48:04.000Z,7.47900,-6.09800,-0.0580000,4.31500,-6.09800,-1.00800,4.19600
2026-01-19T04:48:20.000Z,7.47600,-6.01600,-0.300000,4.38600,-6.01600,-1.25900,4.21200
2026-01-19T04:48:36.000Z,7.41500,-5.79000,-0.564000,4.58500,-5.79000,-1.56000,4.34800
2026-01-19T04:48:52.000Z,7.44700,-6.36000,0.592000,3.81700,-6.36000,-0.263000,3.85400
2026-01-19T04:49:08.000Z,7.48300,-6.29900,0.427000,4.00300,-6.29900,-0.464000,3.99900
2026-01-19T04:49:24.000Z,7.55700,-6.48900,0.478000,3.82700,-6.48900,-0.374000,3.83800
2026-01-19T04:49:40.000Z,7.47500,-6.18700,0.568000,4.14600,-6.18700,-0.355000,4.16900
2026-01-19T04:49:56.000Z,7.46600,-6.17400,0.681000,4.13000,-6.17400,-0.240000,4.17900
2026-01-19T04:50:12.000Z,7.49900,-5.87300,0.0760000,4.65500,-5.87300,-0.945000,4.55900
2026-01-19T04:50:28.000Z,7.36700,-6.11700,0.675000,4.01900,-6.11700,-0.220000,4.06900
2026-01-19T04:50:44.000Z,7.43700,-6.26000,0.761000,3.93600,-6.26000,-0.118000,4.00700
2026-01-19T04:51:00.000Z,7.39500,-6.41000,0.838000,3.58300,-6.41000,0.0350000,3.68000
2026-01-19T04:51:16.000Z,7.45800,-6.54100,0.636000,3.52100,-6.54100,-0.148000,3.57500
2026-01-19T04:51:32.000Z,7.41100,-6.49200,0.694000,3.50100,-6.49200,-0.0860000,3.56900
2026-01-19T04:51:48.000Z,7.42700,-6.51800,0.623000,3.50000,-6.51800,-0.154000,3.55200
2026-01-19T04:52:04.000Z,7.42500,-6.48900,0.573000,3.55400,-6.48900,-0.214000,3.59400
2026-01-19T04:52:20.000Z,7.50000,-6.34000,0.584000,3.96000,-6.34000,-0.291000,3.99300
2026-01-19T04:52:36.000Z,7.42900,-5.99100,0.745000,4.30700,-5.99100,-0.208000,4.36600
2026-01-19T04:52:52.000Z,7.37400,-5.74300,0.626000,4.57900,-5.74300,-0.382000,4.60600
2026-01-19T04:53:08.000Z,7.41900,-5.76900,0.387000,4.64500,-5.76900,-0.629000,4.61900
