Fecha,PresionIntEalm,UnixTime,Cuentas,Cuentas_corr
2026-03-02 14:00:00,964.3066666666667,1772460451.1791935,153.9477808219178,154.17271260415612
2026-03-02 14:15:00,964.23,1772461351.1114175,154.7231058020478,154.92660111964562
2026-03-02 14:30:00,964.2399999999999,1772462251.0577285,154.18641438356164,154.39213725524422
2026-03-02 14:45:00,964.2266666666666,1772463150.9894884,154.5824675767918,154.7847976170019
2026-03-02 15:00:00,964.29,1772464050.908513,156.07938356164382,156.3024801534563
2026-03-02 15:15:00,964.3166666666666,1772464950.8074415,154.69968941979522,154.92866342587783
2026-03-02 15:30:00,964.3633333333333,1772465850.7400742,154.8213595890411,155.06426210321482
2026-03-02 15:45:00,964.44,1772466750.6530313,154.04880204778158,154.31296909879137
2026-03-02 16:00:00,964.52,1772467650.568332,155.1942705479452,155.48403365636608
2026-03-02 16:15:00,964.5933333333332,1772468550.495974,153.98865187713312,154.29766128561204
2026-03-02 16:30:00,964.4900000000001,1772469450.4324162,153.69965410958903,153.97784963318608
2026-03-02 16:45:00,964.3233333333334,1772470350.3313498,154.43935836177477,154.66990618655421
2026-03-02 17:00:00,964.4699999999999,1772471250.247531,154.07801369863014,154.35102860046035
2026-03-02 17:15:00,964.43,1772472150.1782284,152.92184641638227,153.18117046351588
2026-03-02 17:30:00,964.5066666666667,1772473050.1190457,153.79477739726028,154.07802415366106
2026-03-02 17:45:00,964.5266666666666,1772473950.0789957,153.89568600682594,154.1849775263513
2026-03-02 18:00:00,964.5766666666667,1772474849.9887788,153.51971232876713,153.82290957916558
2026-03-02 18:15:00,964.54,1772475749.913592,155.90220136518772,156.19922170836745
2026-03-02 18:30:00,964.6866666666666,1772476649.81777,153.43832191780822,153.77349372629465
2026-03-02 18:45:00,964.7766666666666,1772477549.7435322,154.0783447098976,154.44132179706492
2026-03-02 19:00:00,964.77,1772478451.1981504,153.9335529010239,154.2942344822697
2026-03-02 19:15:00,964.8666666666667,1772479351.1831498,155.5582191780822,155.9513479475587
2026-03-02 19:30:00,964.8866666666667,1772480251.1354446,152.70446075085323,153.09619500952164
2026-03-02 19:45:00,964.9166666666666,1772481151.0831518,155.5248801369863,155.9327375580452
2026-03-02 20:00:00,965.0433333333334,1772482051.0314326,153.5222457337884,153.9619003697582
2026-03-02 20:15:00,965.0033333333334,1772482951.0132647,155.18195205479452,155.61453257818792
2026-03-02 20:30:00,964.85,1772483850.964562,155.1633720136519,155.5505770739354
2026-03-02 20:45:00,964.9066666666668,1772484750.8895407,155.167801369863,155.571766475312
2026-03-02 21:00:00,964.8966666666666,1772485650.8094928,154.30099658703074,154.69976572244545
2026-03-02 21:15:00,964.9666666666667,1772486550.769191,154.64585273972602,155.06613553177115
2026-03-02 21:30:00,965.0666666666666,1772487450.6629007,154.0000853242321,154.44795543075367
2026-03-02 21:45:00,965.0866666666667,1772488350.554815,153.84433561643837,154.2976159625263
2026-03-02 22:00:00,965.1866666666666,1772489250.4604971,154.52067918088738,155.00540050504452
2026-03-02 22:15:00,965.2366666666667,1772490150.4100902,154.53397945205478,155.03346997837946
2026-03-02 22:30:00,965.2233333333334,1772491050.3307738,154.8780750853242,155.3747416004858
2026-03-02 22:45:00,965.25,1772491950.2731924,153.3599589041096,153.85955244312842
2026-03-02 23:00:00,965.1266666666667,1772492850.197448,153.5185733788396,153.9825961456719
2026-03-02 23:15:00,965.3000000000001,1772493750.0966692,154.01454109589042,154.5309467792329
2026-03-02 23:30:00,965.3466666666667,1772494650.042653,155.2732081911263,155.80764847616803
2026-03-02 23:45:00,965.2966666666666,1772495549.974354,154.0529623287671,154.5685179001912
2026-03-03 00:00:00,965.3766666666667,1772496449.9098842,153.50864505119455,154.0457921845716
2026-03-03 00:15:00,965.4066666666668,1772497349.855633,153.90655479452056,154.45389788820182
