data,timeEpochUTC_sec,rate_Hz,pressao_mbar,rate_corrigido_Hz
2026-02-05 02:45:00,1770259500.0,1903.5033,944.3658,1899.8043
2026-02-05 03:15:00,1770261300.0,1898.7433,944.4532,1895.3499
2026-02-05 03:45:00,1770263100.0,1901.5883,944.2311,1897.4362
2026-02-05 04:15:00,1770264900.0,1901.0350,944.0561,1896.2905
2026-02-05 04:45:00,1770266700.0,1901.3633,944.1521,1896.9438
2026-02-05 05:15:00,1770268500.0,1903.1450,943.9458,1898.0211
2026-02-05 05:45:00,1770270300.0,1905.3600,943.6564,1899.2469
2026-02-05 06:15:00,1770272100.0,1899.4483,943.4987,1892.8204
2026-02-05 06:45:00,1770273900.0,1916.5333,943.2568,1909.0200
2026-02-05 07:15:00,1770275700.0,1917.9383,943.2382,1910.3558
2026-02-05 07:45:00,1770277500.0,1917.7117,943.4136,1910.7292
2026-02-05 08:15:00,1770279300.0,1914.4350,943.7188,1908.5057
2026-02-05 08:45:00,1770281100.0,1914.0850,944.0315,1909.2238
2026-02-05 09:15:00,1770282900.0,1910.4233,944.4372,1906.9542
2026-02-05 09:45:00,1770284700.0,1907.1250,944.7679,1904.7878
2026-02-05 10:15:00,1770286500.0,1903.8000,945.0325,1902.3669
2026-02-05 10:45:00,1770288300.0,1910.1133,945.1768,1909.1680
2026-02-05 11:15:00,1770290100.0,1904.1933,945.2503,1903.5009
2026-02-05 11:45:00,1770291900.0,1889.4950,945.4218,1889.3872
2026-02-05 12:15:00,1770293700.0,1886.7833,945.3642,1886.4816
2026-02-05 12:45:00,1770295500.0,1918.2150,945.3155,1917.7412
2026-02-05 13:15:00,1770297300.0,1922.5983,945.1969,1921.7159
2026-02-05 13:45:00,1770299100.0,1921.3017,945.1009,1920.0902
2026-02-05 14:15:00,1770300900.0,1919.6467,944.8842,1917.6932
2026-02-05 14:45:00,1770302700.0,1920.4033,944.5524,1917.3111
2026-02-05 15:15:00,1770304500.0,1927.2150,944.1779,1922.8240
2026-02-05 15:45:00,1770306300.0,1935.6550,943.7108,1929.6324
2026-02-05 16:15:00,1770308100.0,1937.1483,943.0833,1928.9557
2026-02-05 16:45:00,1770309900.0,1939.4367,942.6553,1929.7572
2026-02-05 17:15:00,1770311700.0,1944.0467,942.2862,1933.0680
2026-02-05 17:45:00,1770313500.0,1942.3783,941.8424,1929.8771
2026-02-05 18:15:00,1770315300.0,1947.6117,941.3916,1933.5178
2026-02-05 18:45:00,1770317100.0,1947.0500,941.0661,1931.8354
2026-02-05 19:15:00,1770318900.0,1940.3800,940.8452,1924.4573
2026-02-05 19:45:00,1770320700.0,1925.4600,940.5819,1908.7608
2026-02-05 20:15:00,1770322500.0,1916.8250,940.5599,1900.1262
2026-02-05 20:45:00,1770324300.0,1918.8333,940.9656,1903.4973
2026-02-05 21:15:00,1770326100.0,1911.0350,941.5489,1897.7392
2026-02-05 21:45:00,1770327900.0,1912.9750,941.9299,1900.9604
2026-02-05 22:15:00,1770329700.0,1905.4717,942.4678,1895.3262
2026-02-05 22:45:00,1770331500.0,1900.8333,942.9950,1892.4954
2026-02-05 23:15:00,1770333300.0,1901.1950,943.4020,1894.2334
2026-02-05 23:45:00,1770335100.0,1896.5033,943.6890,1890.5290
2026-02-06 00:15:00,1770336900.0,1892.7633,944.0333,1887.9624
2026-02-06 00:45:00,1770338700.0,1892.4117,944.4378,1888.9775
2026-02-06 01:15:00,1770340500.0,1881.7633,944.6359,1879.0139
2026-02-06 01:45:00,1770342300.0,1876.8200,944.7761,1874.5477
2026-02-06 02:15:00,1770344100.0,1887.1600,944.8118,1884.9952
2026-02-06 02:45:00,1770345900.0,1896.6717,944.7837,1894.4009
2026-02-06 03:15:00,1770347700.0,1887.6617,944.7087,1885.1490
2026-02-06 03:45:00,1770349500.0,1892.8083,944.4875,1889.5413
2026-02-06 04:15:00,1770351300.0,1899.3967,944.2243,1895.2262
2026-02-06 04:45:00,1770353100.0,1902.6767,943.9109,1897.4356
2026-02-06 05:15:00,1770354900.0,1912.3317,943.7956,1906.6706
2026-02-06 05:45:00,1770356700.0,1902.7200,943.7395,1896.8974
2026-02-06 06:15:00,1770358500.0,1889.3783,943.6570,1883.3187
2026-02-06 06:45:00,1770360300.0,1877.2883,943.6050,1871.0934
2026-02-06 07:15:00,1770362100.0,1872.7417,943.4607,1866.0803
2026-02-06 07:45:00,1770363900.0,1874.1740,943.3735,1867.2164
2026-02-06 08:15:00,1770365700.0,1919.9033,943.4012,1912.8707
2026-02-06 08:45:00,1770367500.0,1919.4983,943.5457,1912.9613
2026-02-06 09:15:00,1770369300.0,1919.1000,943.7915,1913.4051
2026-02-06 09:45:00,1770371100.0,1918.5060,944.1604,1914.0747
2026-02-06 10:15:00,1770372900.0,1867.9600,944.3177,1864.1700
2026-02-06 16:45:00,1770396300.0,1911.8050,942.7831,1902.6980
2026-02-06 17:15:00,1770398100.0,1900.1933,942.3939,1889.8262
2026-02-06 17:45:00,1770399900.0,1903.8100,942.1127,1892.4713
2026-02-06 18:15:00,1770401700.0,1962.6183,941.9607,1950.3994
2026-02-06 18:45:00,1770403500.0,1961.4983,941.7141,1948.4271
2026-02-06 19:15:00,1770405300.0,1946.7850,941.4824,1933.0109
2026-02-06 19:45:00,1770407100.0,1940.8133,941.5675,1927.3747
2026-02-06 20:15:00,1770408900.0,1938.3233,941.6871,1925.3134
2026-02-06 20:45:00,1770410700.0,1937.7417,941.5822,1924.3746
2026-02-06 21:15:00,1770412500.0,1937.2033,941.8706,1924.8323
2026-02-06 21:45:00,1770414300.0,1935.8517,942.4102,1925.3460
2026-02-06 22:15:00,1770416100.0,1930.2667,942.9296,1921.5749
2026-02-06 22:45:00,1770417900.0,1932.6667,943.6773,1926.5380
2026-02-06 23:15:00,1770419700.0,1927.4600,944.1492,1922.9697
2026-02-06 23:45:00,1770421500.0,1919.7983,944.4301,1916.2882
2026-02-07 00:15:00,1770423300.0,1923.1700,944.6834,1920.5232
2026-02-07 00:45:00,1770425100.0,1924.3650,944.6360,1921.5537
2026-02-07 01:15:00,1770426900.0,1930.8433,944.4964,1927.5414
2026-02-07 01:45:00,1770428700.0,1927.6083,944.4554,1924.1710
2026-02-07 02:15:00,1770430500.0,1925.7183,944.1780,1921.3309
2026-02-07 02:45:00,1770432300.0,1933.2483,943.8350,1927.6612
2026-02-07 03:15:00,1770434100.0,1938.3667,943.9016,1932.9949
2026-02-07 03:45:00,1770435900.0,1937.7567,943.6089,1931.3757
2026-02-07 04:15:00,1770437700.0,1938.6417,943.3284,1931.2888
2026-02-07 04:45:00,1770439500.0,1937.0217,942.9621,1928.4118
2026-02-07 05:15:00,1770441300.0,1939.0750,942.7149,1929.6029
2026-02-07 05:45:00,1770443100.0,1943.5350,942.6868,1933.9440
2026-02-07 06:15:00,1770444900.0,1942.9917,942.8811,1934.0748
2026-02-07 06:45:00,1770446700.0,1942.8833,943.0685,1934.6153
2026-02-07 07:15:00,1770448500.0,1942.5883,943.3252,1935.2096
2026-02-07 07:45:00,1770450300.0,1939.7783,943.5551,1933.2047
2026-02-07 08:15:00,1770452100.0,1935.9067,943.8383,1930.3232
2026-02-07 08:45:00,1770453900.0,1934.3633,944.1108,1929.7244
2026-02-07 09:15:00,1770455700.0,1930.5783,944.5333,1927.4040
2026-02-07 09:45:00,1770457500.0,1928.8067,944.9689,1927.1355
2026-02-07 10:15:00,1770459300.0,1929.4750,944.9490,1927.7345
2026-02-07 10:45:00,1770461100.0,1927.6600,945.3238,1927.2123
2026-02-07 11:15:00,1770462900.0,1925.8267,945.6442,1926.4829
2026-02-07 11:45:00,1770464700.0,1925.9900,946.0223,1927.9490
2026-02-07 12:15:00,1770466500.0,1922.7567,946.1203,1925.0498
2026-02-07 12:45:00,1770468300.0,1924.7517,946.2314,1927.4298
2026-02-07 13:15:00,1770470100.0,1925.1000,946.2323,1927.7819
2026-02-07 13:45:00,1770471900.0,1924.0983,946.1645,1926.5454
2026-02-07 14:15:00,1770473700.0,1924.5100,946.0057,1926.4103
2026-02-07 14:45:00,1770475500.0,1923.9967,945.5156,1924.2097
2026-02-07 15:15:00,1770477300.0,1926.8117,945.0496,1925.4199
2026-02-07 15:45:00,1770479100.0,1935.1700,944.5637,1932.0930
2026-02-07 16:15:00,1770480900.0,1937.8767,943.9813,1932.7818
2026-02-07 16:45:00,1770482700.0,1942.2317,943.5338,1935.5761
2026-02-07 17:15:00,1770484500.0,1946.3033,942.9455,1937.5947
2026-02-07 17:45:00,1770486300.0,1948.1067,942.6196,1938.2600
2026-02-07 18:15:00,1770488100.0,1946.8233,942.4681,1936.4587
2026-02-07 18:45:00,1770489900.0,1946.1833,942.6477,1936.4439
2026-02-07 19:15:00,1770491700.0,1940.2917,942.6279,1930.5131
2026-02-07 19:45:00,1770493500.0,1936.0250,942.7830,1926.8022
2026-02-07 20:15:00,1770495300.0,1940.8367,942.6751,1931.2186
2026-02-07 20:45:00,1770497100.0,1938.0317,942.9377,1929.3331
2026-02-07 21:15:00,1770498900.0,1938.2733,943.0800,1930.0645
2026-02-07 21:45:00,1770500700.0,1931.3233,943.8596,1925.8264
2026-02-07 22:15:00,1770502500.0,1928.0750,944.7236,1925.5597
2026-02-07 22:45:00,1770504300.0,1926.0167,945.2241,1925.2261
2026-02-07 23:15:00,1770506100.0,1928.7617,945.6883,1929.5709
2026-02-07 23:45:00,1770507900.0,1928.2417,946.3193,1931.2282
2026-02-08 00:15:00,1770509700.0,1922.8567,947.1186,1928.5892
2026-02-08 00:45:00,1770511500.0,1923.2750,947.6676,1930.9031
2026-02-08 01:15:00,1770513300.0,1923.5517,947.8449,1931.7931
2026-02-08 01:45:00,1770515100.0,1916.7217,947.9952,1925.4515
2026-02-08 02:15:00,1770516900.0,1917.6167,947.4871,1924.6012
2026-02-08 02:45:00,1770518700.0,1920.9567,947.3407,1927.4489
2026-02-08 03:15:00,1770520500.0,1920.0333,946.8956,1924.9898
2026-02-08 03:45:00,1770522300.0,1923.5417,946.0517,1925.5995
2026-02-08 04:15:00,1770524100.0,1923.3650,945.5430,1923.6720
2026-02-08 04:45:00,1770525900.0,1921.7933,945.5465,1922.1121
2026-02-08 05:15:00,1770527700.0,1920.5417,945.5634,1920.9185
2026-02-08 05:45:00,1770529500.0,1921.9383,945.5382,1922.2289
2026-02-08 06:15:00,1770531300.0,1912.6050,945.4323,1912.5320
2026-02-08 06:45:00,1770533100.0,1897.1750,945.3702,1896.8917
2026-02-08 07:15:00,1770534900.0,1868.1667,945.0300,1866.7520
2026-02-08 07:45:00,1770536700.0,1862.2140,945.1872,1861.3270
2026-02-08 08:15:00,1770538500.0,1872.3900,945.4158,1872.2632
2026-02-08 08:45:00,1770540300.0,1872.6883,945.8134,1873.8932
2026-02-08 09:15:00,1770542100.0,1843.2880,946.0241,1845.1689
2026-02-08 09:45:00,1770543900.0,1871.2350,946.1496,1873.5647
2026-02-08 10:15:00,1770545700.0,1888.6033,946.0848,1890.7357
2026-02-08 10:45:00,1770547500.0,1867.0650,946.2533,1869.7362
2026-02-08 11:15:00,1770549300.0,1878.5783,946.2633,1881.2997
2026-02-08 11:45:00,1770551100.0,1896.4583,946.0188,1898.3755
2026-02-08 12:15:00,1770552900.0,1883.2483,946.0623,1885.2988
2026-02-08 12:45:00,1770554700.0,1895.5250,945.9814,1897.3142
2026-02-08 13:15:00,1770556500.0,1893.8183,946.1342,1896.1239
2026-02-08 13:45:00,1770558300.0,1896.0817,946.2338,1898.7281
2026-02-08 14:15:00,1770560100.0,1901.8360,945.8640,1903.2318
2026-02-08 14:45:00,1770561900.0,1925.5717,945.7268,1926.5123
2026-02-08 15:15:00,1770563700.0,1929.2383,945.6271,1929.8368
2026-02-08 15:45:00,1770565500.0,1927.4383,945.4922,1927.5711
2026-02-08 16:15:00,1770567300.0,1926.0200,945.2373,1925.2751
2026-02-08 16:45:00,1770569100.0,1931.2117,944.6319,1928.3762
2026-02-08 17:15:00,1770570900.0,1933.8933,944.1394,1929.3541
2026-02-08 17:45:00,1770572700.0,1935.0783,943.9565,1929.9053
2026-02-08 18:15:00,1770574500.0,1931.7300,943.8201,1926.0961
2026-02-08 18:45:00,1770576300.0,1930.8900,943.7978,1925.1819
2026-02-08 19:15:00,1770578100.0,1931.6383,943.7832,1925.8776
2026-02-08 19:45:00,1770579900.0,1929.4767,943.8998,1924.1236
2026-02-08 20:15:00,1770581700.0,1926.0333,944.2034,1921.7326
2026-02-08 20:45:00,1770583500.0,1924.8800,944.3418,1921.0571
2026-02-08 21:15:00,1770585300.0,1924.4617,944.5463,1921.3419
2026-02-08 21:45:00,1770587100.0,1918.3100,944.8762,1916.3302
2026-02-08 22:15:00,1770588900.0,1915.1617,945.3605,1914.8426
2026-02-08 22:45:00,1770590700.0,1909.9650,945.8473,1911.3097
2026-02-08 23:15:00,1770592500.0,1907.2533,946.2347,1909.9186
2026-02-08 23:45:00,1770594300.0,1907.0800,946.3145,1910.0175
2026-02-09 00:15:00,1770596100.0,1907.1833,946.3106,1910.1075
2026-02-09 00:45:00,1770597900.0,1908.1483,946.4016,1911.3850
2026-02-09 01:15:00,1770599700.0,1908.7450,946.4055,1911.9961
2026-02-09 01:45:00,1770601500.0,1908.1417,946.3959,1911.3591
2026-02-09 02:15:00,1770603300.0,1909.5117,946.2281,1912.1576
2026-02-09 02:45:00,1770605100.0,1909.7100,945.9865,1911.5303
2026-02-09 03:15:00,1770606900.0,1909.1683,945.8184,1910.4136
2026-02-09 03:45:00,1770608700.0,1910.5383,945.4663,1910.5813
2026-02-09 04:15:00,1770610500.0,1908.7533,945.3285,1908.3262
2026-02-09 04:45:00,1770612300.0,1910.0467,944.9039,1908.1702
2026-02-09 05:15:00,1770614100.0,1913.6817,944.5215,1910.4949
2026-02-09 05:45:00,1770615900.0,1911.6267,944.5328,1908.4816
2026-02-09 06:15:00,1770617700.0,1907.9767,944.4994,1904.7239
2026-02-09 06:45:00,1770619500.0,1911.2333,944.3726,1907.5425
2026-02-09 07:15:00,1770621300.0,1910.8783,944.5018,1907.6288
2026-02-09 07:45:00,1770623100.0,1915.9533,944.6465,1913.1903
2026-02-09 08:15:00,1770624900.0,1912.0950,944.8595,1910.0645
2026-02-09 08:45:00,1770626700.0,1910.9267,944.9891,1909.3400
2026-02-09 09:15:00,1770628500.0,1907.4117,945.0209,1905.9364
2026-02-09 09:45:00,1770630300.0,1913.2917,945.3375,1912.8943
2026-02-09 10:15:00,1770632100.0,1915.9567,945.8657,1917.3687
2026-02-09 10:45:00,1770633900.0,1915.7983,946.2627,1918.5717
2026-02-09 11:15:00,1770635700.0,1914.5067,946.5066,1918.1141
2026-02-09 11:45:00,1770637500.0,1916.6650,946.6268,1920.6896
2026-02-09 12:15:00,1770639300.0,1912.9733,946.7935,1917.5613
2026-02-09 12:45:00,1770641100.0,1916.3967,946.9700,1921.5995
2026-02-09 13:15:00,1770642900.0,1919.2733,946.9330,1924.3566
2026-02-09 13:45:00,1770644700.0,1921.3783,946.8372,1926.1373
2026-02-09 14:15:00,1770646500.0,1923.3350,946.5972,1927.2715
2026-02-09 14:45:00,1770648300.0,1932.2900,946.3319,1935.3263
2026-02-09 15:15:00,1770650100.0,1933.9967,946.0639,1936.1078
2026-02-09 15:45:00,1770651900.0,1938.8917,945.8888,1940.4007
2026-02-09 16:15:00,1770653700.0,1939.1950,945.7480,1940.2156
2026-02-09 16:45:00,1770655500.0,1937.4683,945.5403,1937.7685
2026-02-09 17:15:00,1770657300.0,1936.6117,945.2494,1935.9045
2026-02-09 17:45:00,1770659100.0,1934.6933,944.9455,1932.9363
2026-02-09 18:15:00,1770660900.0,1936.6250,944.7586,1934.2196
2026-02-09 18:45:00,1770662700.0,1937.8317,944.7598,1935.4290
2026-02-09 19:15:00,1770664500.0,1936.4067,944.7537,1933.9848
2026-02-09 19:45:00,1770666300.0,1932.4050,944.7100,1929.8373
2026-02-09 20:15:00,1770668100.0,1931.7900,944.8457,1929.6911
2026-02-09 20:45:00,1770669900.0,1910.7717,944.9953,1909.2062
2026-02-09 21:15:00,1770671700.0,1904.2467,945.3818,1904.0021
2026-02-09 21:45:00,1770673500.0,1900.2850,945.7961,1901.4488
2026-02-09 22:15:00,1770675300.0,1894.1267,946.0840,1896.2624
2026-02-09 22:45:00,1770677100.0,1890.2467,946.3481,1893.2718
2026-02-09 23:15:00,1770678900.0,1875.7583,946.4405,1879.0709
2026-02-09 23:45:00,1770680700.0,1857.3800,946.5404,1860.9924
2026-02-10 00:15:00,1770682500.0,1877.5133,946.5709,1881.2674
2026-02-10 00:45:00,1770684300.0,1870.8450,946.8283,1875.4488
2026-02-10 01:15:00,1770686100.0,1882.5980,946.8275,1887.2279
2026-02-10 01:45:00,1770687900.0,1887.6067,946.7322,1891.9265
2026-02-10 02:15:00,1770689700.0,1864.2267,946.6060,1868.0714
2026-02-10 02:45:00,1770691500.0,1876.2400,946.3899,1879.3832
2026-02-10 03:15:00,1770693300.0,1887.1550,946.2035,1889.6868
2026-02-10 03:45:00,1770695100.0,1913.5683,946.0995,1915.7791
2026-02-10 04:15:00,1770696900.0,1910.3933,945.9527,1912.0987
2026-02-10 04:45:00,1770698700.0,1919.2850,945.7634,1920.3480
2026-02-10 05:15:00,1770700500.0,1925.7417,945.6299,1926.3485
2026-02-10 05:45:00,1770702300.0,1928.7617,945.4983,1928.9156
2026-02-10 06:15:00,1770704100.0,1927.7533,945.4413,1927.7108
2026-02-10 06:45:00,1770705900.0,1929.3950,945.3684,1929.1008
2026-02-10 07:15:00,1770707700.0,1926.8517,945.4131,1926.7118
2026-02-10 07:45:00,1770709500.0,1921.3133,945.6190,1921.8814
2026-02-10 08:15:00,1770711300.0,1922.7567,945.8748,1924.2050
2026-02-10 08:45:00,1770713100.0,1927.7783,946.2401,1930.4907
2026-02-10 09:15:00,1770714900.0,1919.4317,946.5809,1923.3039
2026-02-10 09:45:00,1770716700.0,1921.8467,946.8726,1926.7285
2026-02-10 10:15:00,1770718500.0,1919.2267,947.1305,1924.9892
2026-02-10 10:45:00,1770720300.0,1922.0517,947.3084,1928.4362
2026-02-10 11:15:00,1770722100.0,1918.2900,947.3922,1924.9502
2026-02-10 11:45:00,1770723900.0,1919.9150,947.5047,1926.9686
2026-02-10 12:15:00,1770725700.0,1918.0300,947.4726,1924.9662
2026-02-10 12:45:00,1770727500.0,1919.9050,947.4959,1926.9283
2026-02-10 13:15:00,1770729300.0,1918.5900,947.5120,1925.6637
2026-02-10 13:45:00,1770731100.0,1916.3900,946.6167,1920.3792
2026-02-10 14:15:00,1770732900.0,1930.2417,947.0398,1935.7234
2026-02-10 14:45:00,1770734700.0,1921.7600,946.4941,1925.3382
2026-02-10 15:15:00,1770736500.0,1918.7917,946.0766,1920.9299
2026-02-10 15:45:00,1770738300.0,1930.0800,945.7756,1931.1914
2026-02-10 16:15:00,1770740100.0,1931.6600,945.3150,1931.1811
2026-02-10 16:45:00,1770741900.0,1937.1000,944.8466,1934.9986
2026-02-10 17:15:00,1770743700.0,1929.5233,944.5271,1926.3294
2026-02-10 17:45:00,1770745500.0,1923.2133,944.0640,1918.4405
2026-02-10 18:15:00,1770747300.0,1946.3500,943.4770,1939.4833
2026-02-10 18:45:00,1770749100.0,1949.8250,943.1054,1941.6557
2026-02-10 19:15:00,1770750900.0,1954.9933,942.8901,1946.0529
2026-02-10 19:45:00,1770752700.0,1946.2983,942.8723,1937.3360
2026-02-10 20:15:00,1770754500.0,1945.5217,942.7600,1936.1743
2026-02-10 20:45:00,1770756300.0,1944.2183,942.8837,1935.3049
2026-02-10 21:15:00,1770758100.0,1943.6567,943.5920,1937.1976
2026-02-10 21:45:00,1770759900.0,1937.6317,944.1001,1932.9480
2026-02-10 22:15:00,1770761700.0,1934.1367,944.2862,1930.1035
2026-02-10 22:45:00,1770763500.0,1939.0967,944.5910,1936.1080
2026-02-10 23:15:00,1770765300.0,1935.5333,944.8666,1933.5028
2026-02-10 23:45:00,1770767100.0,1937.8550,945.1809,1936.9099
2026-02-11 00:15:00,1770768900.0,1932.4250,945.3268,1931.9866
2026-02-11 00:45:00,1770770700.0,1927.7017,945.6539,1928.3918
2026-02-11 01:15:00,1770772500.0,1923.8867,945.8108,1925.1153
2026-02-11 01:45:00,1770774300.0,1930.4700,945.8258,1931.7549
2026-02-11 02:15:00,1770776100.0,1928.6467,945.8600,1930.0482
2026-02-11 02:45:00,1770777900.0,1919.4533,945.7349,1920.4186
2026-02-11 03:15:00,1770779700.0,1918.9133,945.6172,1919.4744
2026-02-11 03:45:00,1770781500.0,1921.3717,945.6147,1921.9249
2026-02-11 04:15:00,1770783300.0,1920.7983,945.5254,1921.0448
2026-02-11 04:45:00,1770785100.0,1920.4750,945.2503,1919.7768
2026-02-11 05:15:00,1770786900.0,1920.5533,945.1584,1919.5396
2026-02-11 05:45:00,1770788700.0,1921.6333,945.2995,1921.1035
2026-02-11 06:15:00,1770790500.0,1920.3233,945.4627,1920.3544
2026-02-11 06:45:00,1770792300.0,1915.0950,945.5129,1915.2976
2026-02-11 07:15:00,1770794100.0,1908.1467,945.7360,1909.1100
2026-02-11 07:45:00,1770795900.0,1907.8983,945.9173,1909.4805
2026-02-11 08:15:00,1770797700.0,1917.6633,946.0408,1919.6776
2026-02-11 08:45:00,1770799500.0,1925.1483,946.2475,1927.8827
2026-02-11 09:15:00,1770801300.0,1920.8367,946.5938,1924.7562
2026-02-11 09:45:00,1770803100.0,1911.6900,946.9182,1916.7023
2026-02-11 10:15:00,1770804900.0,1912.2417,947.1927,1918.1966
2026-02-11 10:45:00,1770806700.0,1919.6467,947.6083,1927.0560
2026-02-11 11:15:00,1770808500.0,1910.2850,948.0481,1919.1669
2026-02-11 11:45:00,1770810300.0,1898.2280,948.3276,1908.0071
2026-02-11 12:15:00,1770812100.0,1907.0983,948.4548,1917.3590
2026-02-11 12:45:00,1770813900.0,1907.4133,948.5871,1918.1294
2026-02-11 13:15:00,1770815700.0,1914.0267,948.5735,1924.7331
2026-02-11 13:45:00,1770817500.0,1922.4967,948.3497,1932.4773
2026-02-11 14:15:00,1770819300.0,1923.0700,948.1906,1932.5036
2026-02-11 14:45:00,1770821100.0,1921.5817,947.9545,1930.1932
2026-02-11 15:15:00,1770822900.0,1929.1317,947.7218,1936.9707
2026-02-11 15:45:00,1770824700.0,1928.2400,947.5043,1935.3229
2026-02-11 16:15:00,1770826500.0,1928.1633,947.2554,1934.3846
2026-02-11 16:45:00,1770828300.0,1925.4367,947.0500,1930.9399
2026-02-11 17:15:00,1770830100.0,1932.5383,946.6488,1936.6724
2026-02-11 17:45:00,1770831900.0,1938.6100,946.2649,1941.4240
2026-02-11 18:15:00,1770833700.0,1938.7233,945.9580,1940.4724
2026-02-11 18:45:00,1770835500.0,1941.1000,945.6366,1941.7348
2026-02-11 19:15:00,1770837300.0,1939.2367,945.3303,1938.8089
2026-02-11 19:45:00,1770839100.0,1938.6917,945.3211,1938.2321
2026-02-11 20:15:00,1770840900.0,1939.5750,945.2988,1939.0379
2026-02-11 20:45:00,1770842700.0,1937.7467,945.2904,1937.1809
2026-02-11 21:15:00,1770844500.0,1936.2500,945.5188,1936.4754
2026-02-11 21:45:00,1770846300.0,1933.4567,945.8903,1934.9667
2026-02-11 22:15:00,1770848100.0,1933.0383,946.2173,1935.6794
2026-02-11 22:45:00,1770849900.0,1927.9667,946.5525,1931.7580
2026-02-11 23:15:00,1770851700.0,1924.9633,946.9680,1930.1824
2026-02-11 23:45:00,1770853500.0,1924.5650,947.2224,1930.6608
2026-02-12 00:15:00,1770855300.0,1926.3567,947.3350,1932.8474
2026-02-12 00:45:00,1770857100.0,1922.3850,947.4419,1929.2311
2026-02-12 01:15:00,1770858900.0,1921.8533,947.7296,1929.6900
2026-02-12 01:45:00,1770860700.0,1916.0150,948.0352,1924.8792
2026-02-12 02:15:00,1770862500.0,1921.1467,947.9928,1929.8884
2026-02-12 02:45:00,1770864300.0,1919.5200,947.8523,1927.7697
2026-02-12 03:15:00,1770866100.0,1918.8200,947.7749,1926.8001
2026-02-12 03:45:00,1770867900.0,1922.1833,947.9601,1930.8169
2026-02-12 04:15:00,1770869700.0,1916.3600,947.9967,1925.0932
2026-02-12 04:45:00,1770871500.0,1919.4733,947.7556,1927.3898
2026-02-12 05:15:00,1770873300.0,1921.9733,947.5600,1929.2253
2026-02-12 05:45:00,1770875100.0,1920.2550,947.5558,1927.4858
2026-02-12 06:15:00,1770876900.0,1923.2550,947.5357,1930.4278
2026-02-12 06:45:00,1770878700.0,1925.2333,947.5193,1932.3569
2026-02-12 07:15:00,1770880500.0,1924.1850,947.6041,1931.5977
2026-02-12 07:45:00,1770882300.0,1923.0417,947.7884,1931.0861
2026-02-12 08:15:00,1770884100.0,1922.7467,947.9242,1931.2585
2026-02-12 08:45:00,1770885900.0,1916.7383,948.0421,1925.6297
2026-02-12 09:15:00,1770887700.0,1917.9733,948.3424,1927.9052
2026-02-12 09:45:00,1770889500.0,1917.8067,948.6844,1928.9166
2026-02-12 10:15:00,1770891300.0,1918.3050,948.9911,1930.4763
2026-02-12 10:45:00,1770893100.0,1914.9783,949.1324,1927.6154
2026-02-12 11:15:00,1770894900.0,1917.3200,949.3299,1930.6542
2026-02-12 11:45:00,1770896700.0,1917.2800,949.3842,1930.8014
2026-02-12 12:15:00,1770898500.0,1917.2017,949.4443,1930.9301
2026-02-12 12:45:00,1770900300.0,1916.8683,949.2849,1930.0441
2026-02-12 13:15:00,1770902100.0,1920.6150,949.1885,1933.4832
2026-02-12 13:45:00,1770903900.0,1919.9317,948.9591,1932.0028
2026-02-12 14:15:00,1770905700.0,1918.3083,948.6884,1929.4351
2026-02-12 14:45:00,1770907500.0,1920.1233,948.3486,1930.0877
2026-02-12 15:15:00,1770909300.0,1926.3683,947.9771,1935.0794
2026-02-12 15:45:00,1770911100.0,1925.4800,947.4451,1932.3482
2026-02-12 16:15:00,1770912900.0,1922.7017,947.0642,1928.2463
2026-02-12 16:45:00,1770914700.0,1926.6083,946.7560,1931.0995
2026-02-12 17:15:00,1770916500.0,1925.9850,946.6683,1930.1722
2026-02-12 17:45:00,1770918300.0,1926.5350,946.4707,1930.0414
2026-02-12 18:15:00,1770920100.0,1926.2200,946.2117,1928.8324
2026-02-12 18:45:00,1770921900.0,1923.7817,945.7619,1924.8420
2026-02-12 19:15:00,1770923700.0,1922.2650,945.7019,1923.1184
2026-02-12 19:45:00,1770925500.0,1927.1717,945.5399,1927.4689
2026-02-12 20:15:00,1770927300.0,1938.0317,945.7376,1939.0157
2026-02-12 20:45:00,1770929100.0,1943.6483,945.9572,1945.3991
2026-02-12 21:15:00,1770930900.0,1934.3417,945.8128,1935.5842
2026-02-12 21:45:00,1770932700.0,1923.4983,946.1325,1925.8342
2026-02-12 22:15:00,1770934500.0,1919.6450,946.3580,1922.7513
2026-02-12 22:45:00,1770936300.0,1914.6875,946.8251,1919.3881
2026-02-12 23:15:00,1770938100.0,1913.4983,947.1404,1919.2779
2026-02-12 23:45:00,1770939900.0,1915.5133,947.4038,1922.2041
2026-02-13 00:15:00,1770941700.0,1912.2133,948.0013,1920.9435
2026-02-13 00:45:00,1770943500.0,1912.4200,948.3695,1922.4162
2026-02-13 01:15:00,1770945300.0,1893.4233,948.6454,1904.2595
2026-02-13 01:45:00,1770947100.0,1894.3450,948.7679,1905.6037
2026-02-13 02:15:00,1770948900.0,1898.2250,948.7927,1909.5913
2026-02-13 02:45:00,1770950700.0,1901.2033,948.8286,1912.7104
2026-02-13 03:15:00,1770952500.0,1898.0950,948.7996,1909.4841
2026-02-13 03:45:00,1770954300.0,1893.9133,948.8273,1905.3720
2026-02-13 04:15:00,1770956100.0,1893.6217,948.5939,1904.2835
2026-02-13 04:45:00,1770957900.0,1896.4617,948.5232,1906.8985
