2026  18  2 13 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 14 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 15 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 16 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 17 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 18 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 19 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 20 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 21 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 22 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 23 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 24 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 25 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 26 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 27   683.2   2.25  266742.  2.10   0.60
2026  18  2 28   683.2   2.25  266742.  2.10   0.59
2026  18  2 29   686.3   2.60  127462.  2.45   0.44
2026  18  2 30   686.3   2.60  127462.  2.45   0.44
2026  18  2 31   686.3   2.60  127462.  2.45   0.44
2026  18  2 32   683.2   2.69  142311.  2.51   0.49
2026  18  2 33   685.2   2.55  124210.  2.39   0.43
2026  18  2 34   678.1   2.52  119588.  2.32   0.42
2026  18  2 35   673.1   2.48  130437.  2.25   0.42
2026  18  2 36   690.2   2.86  143333.  2.72   0.52
2026  18  2 37   690.4   2.87  143487.  2.74   0.53
2026  18  2 38 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 39   632.2   2.42  155515.  1.93   0.46
2026  18  2 40   632.2   2.42  155515.  1.93   0.47
2026  18  2 41 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 44 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 45 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 46 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 47 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 48 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 49 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 51 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 52 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 53 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 54 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 55 99999.9 999.99 9999999. 99.99 999.99
2026  18  2 56   666.9   2.81  141140.  2.50   0.50
2026  18  2 57   666.9   2.81  141140.  2.50   0.50
2026  18  2 58   669.6   2.77  129616.  2.48   0.47
2026  18  2 59   671.8   2.74  120344.  2.47   0.44
2026  18  3  0 99999.9 999.99 9999999. 99.99 999.99
2026  18  3  1   678.6   2.77  140556.  2.55   0.49
2026  18  3  2   676.0   2.81  143139.  2.57   0.51
2026  18  3  3   663.4   3.00  153162.  2.64   0.57
2026  18  3  4   675.9   2.81  135123.  2.57   0.51
2026  18  3  5   651.4   2.62  134214.  2.22   0.47
2026  18  3  6   651.8   2.62  134332.  2.23   0.46
2026  18  3  7   685.5   2.79  143482.  2.62   0.51
2026  18  3  8   687.7   2.80  144077.  2.65   0.51
2026  18  3  9 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 10 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 11 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 12 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 13 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 14   694.5   2.88  148240.  2.78   0.54
2026  18  3 15   694.5   2.88  148232.  2.78   0.54
2026  18  3 16   677.7   2.76  130862.  2.54   0.48
2026  18  3 17   686.2   2.83  137228.  2.67   0.50
2026  18  3 18   684.1   2.72  122528.  2.55 999.99
2026  18  3 19   684.0   2.72  121969.  2.55   0.46
2026  18  3 20 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 21 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 22 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 23   667.7   2.69  110826.  2.40   0.42
2026  18  3 24   667.7   2.69  110826.  2.40   0.42
2026  18  3 25 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 26 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 27 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 28 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 29 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 30 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 31 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 32 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 33 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 34 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 35 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 36 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 37 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 38 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 39 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 40 99999.9 999.99 9999999. 99.99 999.99
